DATAFLOW,SEXP: Sex,LTHP: Type of long-term health condition,AGEP: Age,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7187: 7187,POA: Postal Areas,6: Tasmania,2021,11
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4581: 4581,POA: Postal Areas,3: Queensland,2021,111
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5051: 5051,POA: Postal Areas,4: South Australia,2021,1320
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2632: 2632,POA: Postal Areas,1: New South Wales,2021,140
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2455: 2455,POA: Postal Areas,1: New South Wales,2021,354
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4711: 4711,POA: Postal Areas,3: Queensland,2021,147
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4070: 4070,POA: Postal Areas,3: Queensland,2021,972
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5270: 5270,POA: Postal Areas,4: South Australia,2021,35
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2404: 2404,POA: Postal Areas,1: New South Wales,2021,167
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2122: 2122,POA: Postal Areas,1: New South Wales,2021,1593
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5023: 5023,POA: Postal Areas,4: South Australia,2021,1688
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3270: 3270,POA: Postal Areas,2: Victoria,2021,13
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3269: 3269,POA: Postal Areas,2: Victoria,2021,34
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2194: 2194,POA: Postal Areas,1: New South Wales,2021,1094
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2775: 2775,POA: Postal Areas,1: New South Wales,2021,165
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5371: 5371,POA: Postal Areas,4: South Australia,2021,135
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2261: 2261,POA: Postal Areas,1: New South Wales,2021,5954
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2714: 2714,POA: Postal Areas,1: New South Wales,2021,267
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4007: 4007,POA: Postal Areas,3: Queensland,2021,1280
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5552: 5552,POA: Postal Areas,4: South Australia,2021,24
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2530: 2530,POA: Postal Areas,1: New South Wales,2021,3902
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3066: 3066,POA: Postal Areas,2: Victoria,2021,1195
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3962: 3962,POA: Postal Areas,2: Victoria,2021,106
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4104: 4104,POA: Postal Areas,3: Queensland,2021,722
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2484: 2484,POA: Postal Areas,1: New South Wales,2021,1988
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4352: 4352,POA: Postal Areas,3: Queensland,2021,2787
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5022: 5022,POA: Postal Areas,4: South Australia,2021,1295
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2665: 2665,POA: Postal Areas,1: New South Wales,2021,183
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7120: 7120,POA: Postal Areas,6: Tasmania,2021,216
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3732: 3732,POA: Postal Areas,2: Victoria,2021,60
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6631: 6631,POA: Postal Areas,5: Western Australia,2021,0
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2220: 2220,POA: Postal Areas,1: New South Wales,2021,1009
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2898: 2898,POA: Postal Areas,1: New South Wales,2021,10
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2871: 2871,POA: Postal Areas,1: New South Wales,2021,834
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6082: 6082,POA: Postal Areas,5: Western Australia,2021,315
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3242: 3242,POA: Postal Areas,2: Victoria,2021,83
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3531: 3531,POA: Postal Areas,2: Victoria,2021,10
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2633: 2633,POA: Postal Areas,1: New South Wales,2021,18
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3701: 3701,POA: Postal Areas,2: Victoria,2021,76
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2747: 2747,POA: Postal Areas,1: New South Wales,2021,4955
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5154: 5154,POA: Postal Areas,4: South Australia,2021,266
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2346: 2346,POA: Postal Areas,1: New South Wales,2021,353
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6405: 6405,POA: Postal Areas,5: Western Australia,2021,38
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4477: 4477,POA: Postal Areas,3: Queensland,2021,49
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7030: 7030,POA: Postal Areas,6: Tasmania,2021,2571
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6030: 6030,POA: Postal Areas,5: Western Australia,2021,3750
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4314: 4314,POA: Postal Areas,3: Queensland,2021,415
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7053: 7053,POA: Postal Areas,6: Tasmania,2021,399
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6318: 6318,POA: Postal Areas,5: Western Australia,2021,62
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3870: 3870,POA: Postal Areas,2: Victoria,2021,165
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3279: 3279,POA: Postal Areas,2: Victoria,2021,15
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3250: 3250,POA: Postal Areas,2: Victoria,2021,1268
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6006: 6006,POA: Postal Areas,5: Western Australia,2021,1033
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6431: 6431,POA: Postal Areas,5: Western Australia,2021,27
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3218: 3218,POA: Postal Areas,2: Victoria,2021,1599
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3978: 3978,POA: Postal Areas,2: Victoria,2021,2203
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5280: 5280,POA: Postal Areas,4: South Australia,2021,781
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3796: 3796,POA: Postal Areas,2: Victoria,2021,999
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2030: 2030,POA: Postal Areas,1: New South Wales,2021,632
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3094: 3094,POA: Postal Areas,2: Victoria,2021,829
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2021: 2021,POA: Postal Areas,1: New South Wales,2021,1004
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7177: 7177,POA: Postal Areas,6: Tasmania,2021,49
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2831: 2831,POA: Postal Areas,1: New South Wales,2021,150
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3029: 3029,POA: Postal Areas,2: Victoria,2021,5616
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3063: 3063,POA: Postal Areas,2: Victoria,2021,34
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3586: 3586,POA: Postal Areas,2: Victoria,2021,59
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2868: 2868,POA: Postal Areas,1: New South Wales,2021,63
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3318: 3318,POA: Postal Areas,2: Victoria,2021,121
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4670: 4670,POA: Postal Areas,3: Queensland,2021,9817
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3517: 3517,POA: Postal Areas,2: Victoria,2021,234
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6452: 6452,POA: Postal Areas,5: Western Australia,2021,0
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2515: 2515,POA: Postal Areas,1: New South Wales,2021,856
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5343: 5343,POA: Postal Areas,4: South Australia,2021,560
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2219: 2219,POA: Postal Areas,1: New South Wales,2021,832
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5321: 5321,POA: Postal Areas,4: South Australia,2021,34
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3557: 3557,POA: Postal Areas,2: Victoria,2021,96
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3824: 3824,POA: Postal Areas,2: Victoria,2021,540
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6470: 6470,POA: Postal Areas,5: Western Australia,2021,0
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4220: 4220,POA: Postal Areas,3: Queensland,2021,2401
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2778: 2778,POA: Postal Areas,1: New South Wales,2021,285
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3551: 3551,POA: Postal Areas,2: Victoria,2021,3522
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3707: 3707,POA: Postal Areas,2: Victoria,2021,163
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3057: 3057,POA: Postal Areas,2: Victoria,2021,1995
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,0874: 0874,POA: Postal Areas,7: Northern Territory,2021,17
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4018: 4018,POA: Postal Areas,3: Queensland,2021,1271
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5460: 5460,POA: Postal Areas,4: South Australia,2021,91
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4881: 4881,POA: Postal Areas,3: Queensland,2021,344
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6560: 6560,POA: Postal Areas,5: Western Australia,2021,151
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3173: 3173,POA: Postal Areas,2: Victoria,2021,1424
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3540: 3540,POA: Postal Areas,2: Victoria,2021,23
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2083: 2083,POA: Postal Areas,1: New South Wales,2021,136
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3379: 3379,POA: Postal Areas,2: Victoria,2021,63
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4169: 4169,POA: Postal Areas,3: Queensland,2021,1603
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4412: 4412,POA: Postal Areas,3: Queensland,2021,16
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4131: 4131,POA: Postal Areas,3: Queensland,2021,1272
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2480: 2480,POA: Postal Areas,1: New South Wales,2021,5654
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2807: 2807,POA: Postal Areas,1: New South Wales,2021,76
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2571: 2571,POA: Postal Areas,1: New South Wales,2021,1102
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5523: 5523,POA: Postal Areas,4: South Australia,2021,230
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6627: 6627,POA: Postal Areas,5: Western Australia,2021,0
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5031: 5031,POA: Postal Areas,4: South Australia,2021,1059
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7116: 7116,POA: Postal Areas,6: Tasmania,2021,309
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3916: 3916,POA: Postal Areas,2: Victoria,2021,84
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3338: 3338,POA: Postal Areas,2: Victoria,2021,3283
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6355: 6355,POA: Postal Areas,5: Western Australia,2021,35
